,customer_name,review_date,item_title,item_link,item_rating,review_text
100,Vivienne,2021-12-23,"Gifts for Women, Breakfast Board Personalized, Christmas Gift Mom, Cutting Board Personalized, Christmas Gift Women",www.etsy.com/listing/1055682023/gifts-for-women-breakfast-board?ref=shop_review,5 out of 5 stars,"Soooo eine Liebe! Sie hat mir nochmal einen kostenlosen Versand angeboten weil das Paket dooferweise durch DHL an sie zurück ging. 
& Die Bretter sind ein Traum :) so schön!"
101,Maike Tjardes,2021-12-23,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Alles super, danke - die Beschenkten waren sehr begeistert :-)"
102,Maike Tjardes,2021-12-23,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Alles super, danke - die Beschenkten waren sehr begeistert :-)"
103,Maike Tjardes,2021-12-23,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Alles super, danke - die Beschenkten waren sehr begeistert :-)"
104,Charlotte,2021-12-23,"Wooden board with engraving, Breakfast board children, Baby gift personalized, Board rabbit, Personalized cutting board, Snack board",www.etsy.com/listing/1052687483/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,
105,Bianca,2021-12-23,"Bread tin personalized, bread tin kids, lunchbox, bread tin nursery, bread box personalized, bread tin stainless steel kids",www.etsy.com/listing/992941334/bread-tin-personalized-bread-tin-kids?ref=shop_review,5 out of 5 stars,
106,Denise,2021-12-23,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Total knuffig und toll verarbeitet, großartiges Weihnachtsgeschenk!"
107,Jasmin,2021-12-23,"Breakfast board personalized, Advent calendar personalized, Personalized gift baby, Wooden board, Boards children",www.etsy.com/listing/1077572930/breakfast-board-personalized-advent?ref=shop_review,5 out of 5 stars,"Also die Brettchen von Celina sind super, super schön geworden. Meine Extrawünsche wurden genauso umgesetzt wie ich mir das vorgestellt habe! Auch die Produktqualität ist einfach richtig gut! Und dann auch noch mit viel Liebe zum Detail verpackt! 10/10!
Vielen lieben Dank! Jetzt wird gekrümelt! :)"
108,Johanna,2021-12-23,"Lunch box personalized, Lunch box children, Personalized lunch box, Lunch box Kindergarten, Bread box personalized, Lunch box stainless steel children",www.etsy.com/listing/1027339542/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,Perfekt für den Kindergarten! Qualität super!
109,nadine,2021-12-23,"Thank you teacher gift, personalized lunch box, farewell gift teacher, gift teacher, teacher farewell, lunchbox teacher",www.etsy.com/listing/1028025656/thank-you-teacher-gift-personalized?ref=shop_review,5 out of 5 stars,
110,Kathrin,2021-12-23,"XXL lunch box personalized, lunch box children, lunch box, stainless steel lunch box, lunch box personalized, Christmas gift children",www.etsy.com/listing/1031894888/xxl-lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,"Wunderschöne Brotdose, sehr liebevoll gestaltet. Es wurde auf meinen Wunsch ein individuelles Motiv eingraviert. Danke, Celina. Bearbeitung der Bestellung war super und es kam in einer liebevoll gestalteten Verpackung an. Kaufe sehr gern wieder hier ein."
111,Linda,2021-12-23,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Ein wunderschönes Brett mit viele liebe, genau nach meine Wünschen angefertigt. Super Qualität und reibungsloser Ablauf. Wer ein individuelles Geschenk sucht, ist hier genau richtig ❤️"
112,Andree,2021-12-23,"Mama Gift Christmas, Mom Gift Personalized, Definition Mom, Lunch Box Stainless Steel Personalized, Gift Mom",www.etsy.com/listing/1119976207/mama-gift-christmas-mom-gift?ref=shop_review,5 out of 5 stars,Sehr guter Kontakt und sehr gute Ware. Gerne wieder!
113,Alexia,2021-12-23,"XXL Personalized lunch box, Lunch box children, Lunchbox, Lunch box Kindergarten, Bread box personalized, Lunch box stainless steel, Snack box",www.etsy.com/listing/1043637572/xxl-personalized-lunch-box-lunch-box?ref=shop_review,5 out of 5 stars,Die Brotdose ist wirklich sehr schön.
114,Madeline,2021-12-23,"Wooden board with engraving, gift grandpa, bread board granny, gift dad, gift mom personalized, breakfast board, wooden board",www.etsy.com/listing/955566263/wooden-board-with-engraving-gift-grandpa?ref=shop_review,5 out of 5 stars,"Klasse Brettchen, gute Qualität! Mein kleiner Extrawunsch wurde auch wunschgemäß umgesetzt, DANKE nochmal an dieser Stelle!"
115,Madeline,2021-12-23,"personalized breakfast board, gift granddad, gift parents, gift grandma, graved wooden board with name, gift dad",www.etsy.com/listing/921904424/personalized-breakfast-board-gift?ref=shop_review,5 out of 5 stars,"Klasse Brettchen, gute Qualität! Mein kleiner Extrawunsch wurde entsprechend meines Wunsches umgesetzt, DANKE dafür nochmal an dieser Stelle!"
116,Franziska,2021-12-23,"Wooden board with engraving, breakfast boards children, baby gift, gift baptism, personalized gift baby, vesper board children",www.etsy.com/listing/1039135497/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,"Artikel kam erst nicht an, wurde dann doch noch versendet, Kontakt super nett und verständnisvoll. Artikel mega schön. 👍Bin sehr zufrieden. Danke für die unkomplizierte Abwicklung. ☺️"
117,Rahel,2021-12-23,"Baby gift personalized, Breakfast board children, Personalized gifts for birth, Boards, Baby gift",www.etsy.com/listing/1015110580/baby-gift-personalized-breakfast-board?ref=shop_review,5 out of 5 stars,"Die Brettchen und die Gravur haben eine super Qualität!
Super schön"
118,Vanessa,2021-12-23,"Christmas decoration window, Schwibbogen, Decoration Christmas, Christmas gift children, Schwibbogen Christmas, Decoration Christmas",www.etsy.com/listing/1086877716/christmas-decoration-window-schwibbogen?ref=shop_review,4 out of 5 stars,"Der Lichtbogen ist wirklich sehr schön. Leider bin ich von der Art des Versandes/der Verpackung enttäuscht. Es wäre vielleicht gut einen Aufkleber aufzubringen mit „Vorsicht zerbrechlich“. Der Karton war total demoliert (scheinbar stand ein schwereres Paket drauf) und es war echt ein Glück, dass der Lichtbogen nicht gebrochen war. Was für 80€ wirklich sehr ärgerlich wäre. Ansonsten ist es eine sehr schöne Geschenkidee."
119,yvonne,2021-12-23,"Father's Day Gift Personalized, Father's Day Gift, Wooden Board Dad, Breakfast Board Dad, Wooden Board with Engraving, Dad Gift",www.etsy.com/listing/1012166197/fathers-day-gift-personalized-fathers?ref=shop_review,4 out of 5 stars,"Super tolles Brettchen,sehr sehr schön gearbeitet. 
Der Versand hat nur leider extrem lange gedauert,dennoch tolles Produkt. 
Dankeschön"
120,Kirsten,2021-12-23,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
121,Kirsten,2021-12-23,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
122,Mia,2021-12-22,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized gift baby,vesper board kids",www.etsy.com/listing/932376212/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,
123,Shoshona,2021-12-22,"Christmas gift, Personalized gifts in Germany, Christmas gift baby, Wooden board personalized, Advent calendar",www.etsy.com/listing/1103609735/christmas-gift-personalized-gifts-in?ref=shop_review,5 out of 5 stars,
124,pc95,2021-12-22,"personalized breakfast board, gift granddad, gift parents, gift grandma, graved wooden board with name, gift dad",www.etsy.com/listing/921904424/personalized-breakfast-board-gift?ref=shop_review,5 out of 5 stars,"Ich habe heute meine Bestellung erhalten & ich kann nur sagen, dass ich mega zufrieden bin! Es sieht toll aus, ist mit Liebe verpackt und ich freue mich jetzt schon das Geschenk meiner Oma zu übergeben! Kann ich nur empfehlen 😊"
125,Julia,2021-12-22,"XXL lunch box personalized, Personalized gifts, Lunch box children, Lunch box stainless steel personalized, Christmas gift",www.etsy.com/listing/1089681708/xxl-lunch-box-personalized-personalized?ref=shop_review,5 out of 5 stars,
126,Julia,2021-12-22,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
127,Sophie,2021-12-22,"Children's cutlery with name, baby gift personalized, wooden spoon with engraving and animal pattern, baby spoon, children's spoon, Wooden Spoon",www.etsy.com/listing/934796119/childrens-cutlery-with-name-baby-gift?ref=shop_review,5 out of 5 stars,"wir lieben die Löffel! 
 Sie sind total liebevoll gestaltet. wir freuen uns schon darauf sie verschenken zu dürfen. 😍"
128,Susann,2021-12-22,"Thank you teacher gift, personalized lunch box, farewell gift teacher, gift teacher, teacher farewell, lunchbox teacher",www.etsy.com/listing/1028025656/thank-you-teacher-gift-personalized?ref=shop_review,5 out of 5 stars,"Die Brotdose ist wunderschön geworden, vielen Dank! :)
Das ist der Erste von vielen Artikeln, die ich in Zukunft bei wunderwunsch kaufen werde."
129,Michaela,2021-12-22,"Personalized Gifts, Breakfast Board Personalized, Baby Gift, Board Personalized, Christmas Gift, Wooden Board",www.etsy.com/listing/1006900911/personalized-gifts-breakfast-board?ref=shop_review,5 out of 5 stars,Super schöne Brettchen! Und ein tolles Team! Vielen Dank für die schnelle Lieferung. Viele Grüße aus Münster
130,Tamara,2021-12-22,"Personalized lunch box, lunch box personalized in Germany, lunch box stainless steel, lunch box children, lunch box, baby gift",www.etsy.com/listing/1061599280/personalized-lunch-box-lunch-box?ref=shop_review,5 out of 5 stars,
131,Maria,2021-12-22,"Cookie tin Christmas, Personalized gifts, Christmas gift, Cookie box, Christmas gift for colleagues",www.etsy.com/listing/1103702477/cookie-tin-christmas-personalized-gifts?ref=shop_review,3 out of 5 stars,
132,Kathi,2021-12-22,"Memory box baby, gift birth, baby gift, box baby, memory box. Wooden box baby, gift baptism, box birth",www.etsy.com/listing/1053460209/memory-box-baby-gift-birth-baby-gift-box?ref=shop_review,5 out of 5 stars,
133,Nina,2021-12-22,"Wooden board with engraving, gift grandpa, bread board granny, gift dad, gift mom personalized, breakfast board, wooden board",www.etsy.com/listing/955566263/wooden-board-with-engraving-gift-grandpa?ref=shop_review,5 out of 5 stars,Top Qualität! Top Brettchen! Persönliche Wünsche wurden berücksichtigt! 😊
134,Nina,2021-12-22,"personalized breakfast board for children, board bear, snack board children, wooden board with engraving and name, board rabbit, fox ..",www.etsy.com/listing/948403198/personalized-breakfast-board-for?ref=shop_review,5 out of 5 stars,"Das Brettchen ist super schön gearbeitet! Top Qualität! Bin gespannt, wie es die Beschenkte finden wird! 😊"
135,Antje Scharnbeck,2021-12-22,"personalized breakfast board, gift granddad, gift parents, gift grandma, graved wooden board with name, gift dad",www.etsy.com/listing/921904424/personalized-breakfast-board-gift?ref=shop_review,5 out of 5 stars,"Artikel entspricht den Erwartungen, alles gut geklappt"
136,Antje Scharnbeck,2021-12-22,"personalized breakfast board, gift granddad, gift parents, gift grandma, graved wooden board with name, gift dad",www.etsy.com/listing/921904424/personalized-breakfast-board-gift?ref=shop_review,5 out of 5 stars,"Artikel entspricht den Erwartungen, alles gut geklappt"
137,Jana,2021-12-22,"Dad Gift Christmas, Dad Gift Personalized, Definition Dad, Lunch Box Stainless Steel Personalized, Gift Dad",www.etsy.com/listing/1106041860/dad-gift-christmas-dad-gift-personalized?ref=shop_review,5 out of 5 stars,"So eine schöne Box, die auch mit Liebe verpackt und gefertigt wurde 🥰"
138,Laura,2021-12-22,"Christmas Gift Personalized, Personalized Gift Baby, Breakfast Board Personalized, Christmas Gift, Baby Gift",www.etsy.com/listing/1096689691/christmas-gift-personalized-personalized?ref=shop_review,5 out of 5 stars,
139,Lea,2021-12-22,"XXL lunch box personalized, lunch box children, lunch box, stainless steel lunch box, lunch box personalized, Christmas gift children",www.etsy.com/listing/1031894888/xxl-lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,Wir lieben unsere Brotdose und passende Flasche sehr 🥰
140,Nastasia,2021-12-22,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Ein super schöner und hochwertiger Artikel.
141,Denise,2021-12-22,"XXL lunch box personalized, lunch box children, lunch box, stainless steel lunch box, lunch box personalized, Christmas gift children",www.etsy.com/listing/1031894888/xxl-lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,Super schöner Artikel :) freuen uns sehr aufs benutzen :)
142,Lea,2021-12-22,"Christmas Gift Kids, Baby Board Christmas, Christmas Gift, Gift for Baby Christmas, Plate Christmas",www.etsy.com/listing/1099094863/christmas-gift-gift-for-baby-christmas?ref=shop_review,5 out of 5 stars,Ganz süß! Bin sehr zufrieden.
143,Nadine,2021-12-22,"Breakfast Board Kids, Baby Gift, Personalized Gift Baby, Wooden Board with Engraving, Vesper Board Kids",www.etsy.com/listing/1007236625/breakfast-board-kids-baby-gift?ref=shop_review,5 out of 5 stars,Sehr schönes Brettchen :)
144,Nadine,2021-12-22,"Bread tin personalized, bread tin kids, lunchbox, bread tin nursery, bread box personalized, bread tin stainless steel kids",www.etsy.com/listing/992941334/bread-tin-personalized-bread-tin-kids?ref=shop_review,4 out of 5 stars,"Sehr netter Kontakt, etwas längere Lieferzeit aber sehr schöne Dose :)"
145,Jana,2021-12-22,"Christmas Gift, Gift for Baby, Christmas Gift Kids, Kids Christmas Gift, Gift Baby Christmas",www.etsy.com/listing/1099094863/christmas-gift-gift-for-baby-christmas?ref=shop_review,5 out of 5 stars,"Sehr schöne Brettchen, liebevoll gestaltet"
146,Anna,2021-12-22,"Cookie Tin, Personalized Gifts, Christmas Gift Mom, Cookie Tin, Christmas Gift for Colleagues",www.etsy.com/listing/1103699523/cookie-tin-personalized-gifts-christmas?ref=shop_review,5 out of 5 stars,Tolle Keksdose. Deckel sitzt schön fest und die Personalisierung ist klasse geworden! Vielen Dank und uneingeschränkt zu empfehlen
147,Anna,2021-12-22,"Wooden board with engraving, Breakfast board children, Baby gift personalized, Board rabbit, Personalized cutting board, Snack board",www.etsy.com/listing/1052687483/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,"Wunderschönes Brettchen und ganz toller, netter Kontakt. Leider war ein Brettchen mit kleinen Mängeln - mir wurde sofort ein Ersatzbrettchen zugeschickt.
Das Holz ist toll und die Motive sind wunderschön! Bin begeistert"
